sample_id,hole_id,from_ft,to_ft,from_m,to_m,description,qaqc,source_samples,ag_ppm,ag_ppm(2),al_%,as_ppm,au_ppm,au_ppm(2),ba_ppm,be_ppm,bi_ppm,ca_%,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_%,cu_ppm,fe_%,ga_ppm,ge_ppm,hf_ppm,in_ppm,k_%,la_ppm,li_ppm,mg_%,mn_ppm,mo_ppm,na_%,nb_ppm,ni_ppm,p_ppm,pb_%,pb_ppm,rb_ppm,re_ppm,recvd_wt._kg,s_%,sb_ppm,sc_ppm,se_ppm,sn_ppm,sn_ppm(2),source_assays,sr_ppm,ta_ppm,te_ppm,th_ppm,ti_%,tl_ppm,u_ppm,v_ppm,w_ppm,y_ppm,zn_%,zn_ppm,zr_ppm
E571261,KM-22-71A,1851.0,1856.0,564.2,565.7,"dark gray schist, silicification, quartz-dolomite and black chlorite, no mineralization",0,KM-22-71A.xlsx,2,0.0,5.38,740,0.031,0.0,<50,<10,<20,4.01,<10,0.0,<10,<10,0,0.0,320,5.8,<50,0.0,0,0.0,0.1,<50,0.0,7.37,1200,<10,<0.05,0,<10,<50,0.0,220,0,0,5.42,0.10,<50,10,0,0.0,0,TU22125500.csv,30,0,0.0,<50,<0.05,<50,<50,<10,<50,0.0,0,870,0.0
E571262,KM-22-71A,1856.0,1860.5,565.7,567.1,"dark gray schist, silicification, quartz-dolomite and black chlorite, no mineralization",0,KM-22-71A.xlsx,<1,0.0,6.49,3210,0.030,0.0,<50,<10,<20,3.86,<10,0.0,10,<10,0,0.0,110,7.88,<50,0.0,0,0.0,<0.1,<50,0.0,9.17,1670,<10,<0.05,0,<10,<50,0.0,80,0,0,4.87,0.20,60,10,0,0.0,0,TU22125500.csv,30,0,0.0,<50,<0.05,<50,<50,<10,<50,0.0,0,460,0.0
E571263,KM-22-71A,1860.5,1863.0,567.1,567.8,"dark gray schist, silicification, quartz-dolomite and black chlorite, trace chalcopyrite",0,KM-22-71A.xlsx,1,0.0,6.13,4140,0.075,0.0,<50,<10,<20,5.32,<10,0.0,10,<10,0,0.0,720,8.03,<50,0.0,0,0.0,<0.1,<50,0.0,9.83,2240,<10,<0.05,0,<10,<50,0.0,160,0,0,2.62,0.33,<50,10,0,0.0,0,TU22125500.csv,40,0,0.0,<50,<0.05,<50,<50,<10,<50,0.0,0,430,0.0
E571264,KM-22-71A,1863.0,1865.5,567.8,568.6,"dark gray schist, silicification, quartz-dolomite and black chlorite, no mineralization",0,KM-22-71A.xlsx,<1,0.0,4.71,430,0.006,0.0,<50,<10,<20,1.83,<10,0.0,<10,90,0,0.0,20,5.13,<50,0.0,0,0.0,<0.1,<50,0.0,6.12,960,<10,<0.05,0,20,<50,0.0,40,0,0,3.01,<0.05,<50,10,0,0.0,0,TU22125500.csv,20,0,0.0,<50,<0.05,<50,<50,<10,<50,0.0,0,280,0.0
E571265,KM-22-71A,1865.5,1870.5,568.6,570.1,"dark gray schist, silicification, quartz-dolomite and black chlorite, trace chalcopyrite, trace pyrite",0,KM-22-71A.xlsx,<1,0.0,5.28,1160,0.017,0.0,<50,<10,<20,5.90,<10,0.0,<10,<10,0,0.0,30,6.29,<50,0.0,0,0.0,0.1,<50,0.0,8.56,2270,<10,<0.05,0,<10,<50,0.0,290,0,0,6.12,0.07,<50,10,0,0.0,0,TU22125500.csv,60,0,0.0,<50,<0.05,<50,<50,<10,<50,0.0,0,360,0.0
E571266,KM-22-71A,1870.5,1875.0,570.1,571.5,"dark gray schist, silicification, quartz and black chlorite, no mineralization",0,KM-22-71A.xlsx,<1,0.0,4.08,130,0.006,0.0,<50,<10,<20,2.05,<10,0.0,<10,10,0,0.0,20,4.24,<50,0.0,0,0.0,<0.1,<50,0.0,5.49,970,<10,<0.05,0,<10,<50,0.0,80,0,0,4.58,<0.05,<50,10,0,0.0,0,TU22125500.csv,30,0,0.0,<50,<0.05,<50,<50,<10,<50,0.0,0,240,0.0
E571267,KM-22-71A,1875.0,1880.0,571.5,573.0,"dark gray schist, silicification, quartz and black chlorite, no mineralization",0,KM-22-71A.xlsx,<1,0.0,4.96,<50,0.005,0.0,50,<10,<20,1.22,<10,0.0,<10,<10,0,0.0,30,4.41,<50,0.0,0,0.0,0.2,<50,0.0,5.29,770,<10,<0.05,0,<10,<50,0.0,30,0,0,6.24,<0.05,<50,10,0,0.0,0,TU22125500.csv,20,0,0.0,<50,<0.05,<50,<50,<10,<50,0.0,0,240,0.0
E571268,KM-22-71A,1880.0,1885.0,573.0,574.6,"dark gray schist, quartz-dolomite and black chlorite, no mineralization",0,KM-22-71A.xlsx,<1,0.0,4.52,<50,0.007,0.0,<50,<10,<20,1.62,<10,0.0,<10,<10,0,0.0,10,4.34,<50,0.0,0,0.0,0.1,<50,0.0,5.33,930,<10,<0.05,0,<10,<50,0.0,40,0,0,5.43,<0.05,<50,10,0,0.0,0,TU22125500.csv,20,0,0.0,<50,<0.05,<50,<50,<10,<50,0.0,0,220,0.0
E571269,KM-22-71A,1885.0,1889.0,574.6,575.8,"dark gray schist, quartz-dolomite and black chlorite, no mineralization",0,KM-22-71A.xlsx,1,0.0,4.39,<50,0.008,0.0,<50,<10,<20,4.03,<10,0.0,<10,<10,0,0.0,40,4.32,<50,0.0,0,0.0,0.2,<50,0.0,6.02,1310,<10,<0.05,0,<10,<50,0.0,40,0,0,3.5,<0.05,<50,10,0,0.0,0,TU22125500.csv,40,0,0.0,<50,<0.05,<50,<50,<10,<50,0.0,0,200,0.0
E571271,KM-22-71A,1889.0,1892.0,575.8,576.7,"dark gray schist, quartz-dolomite and black chlorite, trace chalcopyrite, 0.1% pyrite",0,KM-22-71A.xlsx,2,0.0,4.59,110,0.014,0.0,<50,<10,<20,2.71,<10,0.0,<10,<10,0,0.0,390,4.75,<50,0.0,0,0.0,0.1,<50,0.0,5.58,1010,<10,<0.05,0,<10,<50,0.0,140,0,0,3.65,0.07,<50,10,0,0.0,0,TU22125500.csv,10,0,0.0,<50,<0.05,<50,<50,<10,<50,0.0,0,320,0.0
E571272,KM-22-71A,1892.0,1897.0,576.7,578.2,"dark gray schist, quartz-dolomite and black chlorite, no mineralization",0,KM-22-71A.xlsx,<1,0.0,4.72,<50,<0.005,0.0,60,<10,<20,2.87,<10,0.0,10,<10,0,0.0,30,4.28,<50,0.0,0,0.0,0.2,<50,0.0,5.71,1130,<10,<0.05,0,<10,<50,0.0,20,0,0,4.63,<0.05,<50,10,0,0.0,0,TU22125500.csv,30,0,0.0,<50,0.05,<50,<50,<10,<50,0.0,0,180,0.0
E571273,KM-22-71A,2003.5,2006.5,610.7,611.6,"medium gray schist, silicification, quartz-dolomite, 3% chalcopyrite, 1% tetrahedrite",0,KM-22-71A.xlsx,5,0.0,3.97,720,0.034,0.0,310,<10,<20,1.24,<10,0.0,10,<10,0,0.0,740,4.16,<50,0.0,0,0.0,1.4,<50,0.0,2.78,500,<10,0.24,0,<10,910,0.0,20,0,0,2.81,0.43,190,20,0,0.0,0,TU22125500.csv,30,0,0.0,<50,0.16,<50,<50,20,<50,0.0,0,240,0.0
E571274,KM-22-71A,2006.5,2009.5,611.6,612.5,"medium gray schist, silicification, quartz-dolomite, trace pyrite",0,KM-22-71A.xlsx,<1,0.0,5.17,<50,0.016,0.0,310,<10,<20,1.68,<10,0.0,10,<10,0,0.0,120,4.68,<50,0.0,0,0.0,1.3,<50,0.0,2.92,630,<10,0.20,0,<10,710,0.0,30,0,0,3.56,0.24,<50,20,0,0.0,0,TU22125500.csv,30,0,0.0,<50,0.14,<50,<50,20,<50,0.0,0,230,0.0
E571275,KM-22-71A,2009.5,2014.5,612.5,614.0,"medium gray schist, silicification, quartz-dolomite, 0.1% chalcopyrite, 0.1% pyrite",0,KM-22-71A.xlsx,1,0.0,3.46,2190,0.050,0.0,160,<10,<20,1.22,<10,0.0,<10,<10,0,0.0,930,3.56,<50,0.0,0,0.0,0.9,<50,0.0,2.51,400,<10,0.14,0,<10,100,0.0,50,0,0,4.74,0.38,<50,10,0,0.0,0,TU22125500.csv,20,0,0.0,<50,0.06,<50,<50,<10,<50,0.0,0,610,0.0
E571276,KM-22-71A,2014.5,2018.0,614.0,615.1,"medium gray schist, quartz and black chlorite, 0.1% chalcopyrite, trace pyrite, trace tetrahedrite",0,KM-22-71A.xlsx,1,0.0,5.58,360,0.014,0.0,240,<10,<20,5.04,<10,0.0,10,<10,0,0.0,400,5.04,<50,0.0,0,0.0,1.1,<50,0.0,5.26,1300,<10,0.18,0,<10,200,0.0,90,0,0,3.18,0.11,<50,10,0,0.0,0,TU22125500.csv,50,0,0.0,<50,0.09,<50,<50,20,<50,0.0,0,240,0.0
E571277,KM-22-71A,2018.0,2023.0,615.1,616.6,"dark gray schist, quartz and black chlorite, trace pyrite",0,KM-22-71A.xlsx,<1,0.0,6.62,410,0.016,0.0,270,<10,<20,0.89,<10,0.0,10,<10,0,0.0,290,5.34,<50,0.0,0,0.0,1.2,<50,0.0,3.65,360,<10,0.18,0,<10,810,0.0,20,0,0,4.99,0.36,<50,30,0,0.0,0,TU22125500.csv,30,0,0.0,<50,0.21,<50,<50,20,<50,0.0,0,220,0.0
E571278,KM-22-71A,2023.0,2027.5,616.6,618.0,"dark gray schist, quartz and black chlorite, 0.5% chalcopyrite, 1% pyrite",0,KM-22-71A.xlsx,<1,0.0,5.85,1180,0.080,0.0,210,<10,<20,2.30,<10,0.0,10,<10,0,0.0,790,5.26,<50,0.0,0,0.0,1.0,<50,0.0,5.0,690,<10,0.18,0,<10,70,0.0,60,0,0,5.18,0.35,<50,10,0,0.0,0,TU22125500.csv,40,0,0.0,<50,0.07,<50,<50,<10,<50,0.0,0,260,0.0
E571279,KM-22-71A,2027.5,2031.0,618.0,619.0,"dark gray schist, silicification, quartz-dolomite and black chlorite, 3% chalcopyrite, 5% pyrite, trace tetrahedrite",0,KM-22-71A.xlsx,<1,0.0,5.95,1160,0.031,0.0,240,<10,<20,3.11,<10,0.0,10,<10,0,0.0,1270,5.6,<50,0.0,0,0.0,1.0,<50,0.0,4.3,800,<10,0.14,0,<10,350,0.0,40,0,0,3.4,0.45,<50,20,0,0.0,0,TU22125500.csv,50,0,0.0,<50,0.11,<50,<50,10,<50,0.0,0,200,0.0
E571281,KM-22-71A,2031.0,2036.0,619.0,620.6,"dark gray schist, silicification, quartz-dolomite and black chlorite, 0.5% chalcopyrite, 0.2% pyrite",0,KM-22-71A.xlsx,<1,0.0,5.79,90,0.006,0.0,360,<10,<20,3.25,<10,0.0,10,10,0,0.0,220,5.92,<50,0.0,0,0.0,1.3,<50,0.0,3.12,1090,<10,0.20,0,<10,780,0.0,<20,0,0,5.16,0.24,<50,30,0,0.0,0,TU22125500.csv,50,0,0.0,<50,0.15,<50,<50,20,<50,0.0,0,130,0.0
E571282,KM-22-71A,2036.0,2041.0,620.6,622.1,"medium gray schist, silicification, trace chalcopyrite, trace tetrahedrite",0,KM-22-71A.xlsx,<1,0.0,5.55,<50,0.006,0.0,540,<10,<20,1.50,<10,0.0,10,<10,0,0.0,60,6.25,<50,0.0,0,0.0,1.8,<50,0.0,2.15,980,<10,0.29,0,<10,880,0.0,<20,0,0,5.77,0.29,<50,30,0,0.0,0,TU22125500.csv,30,0,0.0,<50,0.17,<50,<50,20,<50,0.0,0,120,0.0
E571283,KM-22-71A,2041.0,2045.0,622.1,623.3,"stringer in dark gray schist, silicification, quartz-dolomite and black chlorite, 10% chalcopyrite, 5% pyrite, trace tetrahedrite",0,KM-22-71A.xlsx,3,0.0,3.32,240,0.026,0.0,120,<10,<20,2.39,10,0.0,<10,10,0,0.0,6730,4.19,<50,0.0,0,0.0,0.5,<50,0.0,2.48,690,<10,0.12,0,<10,70,0.0,650,0,0,3.65,1.17,<50,10,0,0.0,0,TU22125500.csv,30,0,0.0,<50,<0.05,<50,<50,<10,<50,0.0,0,1750,0.0
E571284,KM-22-71A,2045.0,2050.0,623.3,624.8,"dark gray schist, silicification, quartz-dolomite and black chlorite, trace pyrite",0,KM-22-71A.xlsx,1,0.0,5.51,80,0.012,0.0,490,<10,<20,2.44,<10,0.0,20,<10,0,0.0,350,6.5,<50,0.0,0,0.0,1.5,<50,0.0,2.0,960,<10,0.29,0,<10,670,0.0,110,0,0,4.69,0.51,<50,20,0,0.0,0,TU22125500.csv,30,0,0.0,<50,0.16,<50,<50,60,<50,0.0,0,1510,0.0
E571285,KM-22-71A,2050.0,2053.0,624.8,625.8,"stringer in dark gray schist, silicification, quartz-dolomite and black chlorite, 1% chalcopyrite, 5% pyrite",0,KM-22-71A.xlsx,6,0.0,4.55,620,0.114,0.0,260,<10,<20,2.68,20,0.0,<10,10,0,0.0,1630,5.05,<50,0.0,0,0.0,1.1,<50,0.0,1.86,840,<10,0.34,0,<10,<50,0.0,1500,0,0,3.97,3.72,<50,10,0,0.0,0,TU22125500.csv,30,0,0.0,<50,<0.05,<50,<50,<10,<50,0.0,0,8230,0.0
E571286,KM-22-71A,2053.0,2056.0,625.8,626.7,"stringer in dark gray schist, silicification, quartz-dolomite and black chlorite, 5% chalcopyrite, 5% pyrite",0,KM-22-71A.xlsx,3,0.0,3.99,400,0.056,0.0,260,<10,<20,2.68,10,0.0,<10,10,0,0.0,1360,3.19,<50,0.0,0,0.0,1.2,<50,0.0,1.42,950,<10,0.33,0,<10,<50,0.0,630,0,0,2.5,2.47,<50,10,0,0.0,0,TU22125500.csv,40,0,0.0,<50,<0.05,<50,<50,<10,<50,0.0,0,3660,0.0
E571287,KM-22-71A,2056.0,2060.5,626.7,628.0,"dark gray schist, silicification, quartz-dolomite, no mineralization",0,KM-22-71A.xlsx,<1,0.0,3.51,80,0.021,0.0,190,<10,<20,1.66,<10,0.0,10,10,0,0.0,110,3.84,<50,0.0,0,0.0,0.8,<50,0.0,2.53,630,<10,0.24,0,<10,250,0.0,90,0,0,3.75,0.49,<50,10,0,0.0,0,TU22125500.csv,30,0,0.0,<50,0.10,<50,<50,30,<50,0.0,0,230,0.0
E571288,KM-22-71A,2060.5,2065.5,628.0,629.6,"dark gray schist, silicification, quartz-dolomite, no mineralization",0,KM-22-71A.xlsx,<1,0.0,3.49,<50,0.023,0.0,130,<10,<20,1.68,<10,0.0,<10,<10,0,0.0,10,2.19,<50,0.0,0,0.0,0.8,<50,0.0,2.75,420,<10,0.44,0,<10,50,0.0,<20,0,0,4.01,0.53,<50,10,0,0.0,0,TU22125500.csv,40,0,0.0,<50,0.07,<50,<50,<10,<50,0.0,0,80,0.0
E571289,KM-22-71A,2065.5,2070.0,629.6,630.9,"dark gray schist, silicification, quartz-dolomite, no mineralization",0,KM-22-71A.xlsx,<1,0.0,4.00,<50,0.014,0.0,240,<10,<20,1.48,<10,0.0,10,10,0,0.0,90,4.0,<50,0.0,0,0.0,1.1,<50,0.0,2.77,480,<10,0.39,0,10,320,0.0,30,0,0,3.41,0.24,<50,10,0,0.0,0,TU22125500.csv,40,0,0.0,<50,0.13,<50,<50,130,<50,0.0,0,110,0.0
E571290,KM-22-72,nan,nan,nan,nan,0,STD CDN-ME-1404,KM-22-72.xlsx,60,0.0,2.24,1490,0.842,0.0,310,<10,30,1.88,130,0.0,40,60,0,0.0,4820,19.75,<50,0.0,0,0.0,0.5,<50,0.0,1.42,690,10,0.07,0,20,260,0.0,3820,0,0,0.11,>10.0,180,<10,0,0.0,0,TU22125500.csv,60,0,0.0,<50,0.07,<50,<50,40,<50,0.0,0,20900,0.0
E571300,KM-22-72,nan,nan,nan,nan,0,BLANK CDN-BL-10,KM-22-72.xlsx,<1,0.0,3.53,<50,0.008,0.0,780,<10,<20,1.48,<10,0.0,10,30,0,0.0,20,2.31,<50,0.0,0,0.0,1.0,<50,0.0,0.31,580,<10,3.19,0,20,330,0.0,<20,0,0,0.11,<0.05,<50,<10,0,0.0,0,TU22125500.csv,170,0,0.0,<50,0.16,<50,<50,30,<50,0.0,0,30,0.0
E571310,KM-22-72,nan,nan,nan,nan,0,STD CDN-ME-1902,KM-22-72.xlsx,>200,360.0,3.11,1610,5.01,0.0,1890,<10,20,2.45,190,0.0,70,90,0,0.0,7690,18.35,<50,0.0,0,0.0,1.0,<50,0.0,1.38,1250,770,0.68,0,60,470,0.0,22000,0,0,0.11,>10.0,1040,10,0,0.0,0,TU22125500.csv,110,0,0.0,<50,0.18,<50,<50,130,<50,0.0,0,36700,0.0
E571320,KM-22-72,nan,nan,nan,nan,0,BLANK CDN-BL-10,KM-22-72.xlsx,<1,0.0,3.46,<50,<0.005,0.0,780,<10,<20,1.50,<10,0.0,<10,30,0,0.0,20,2.31,<50,0.0,0,0.0,1.0,<50,0.0,0.29,580,<10,3.17,0,10,310,0.0,<20,0,0,0.11,<0.05,<50,<10,0,0.0,0,TU22125500.csv,170,0,0.0,<50,0.16,<50,<50,30,<50,0.0,0,30,0.0
E571330,KM-22-72,nan,nan,nan,nan,0,STD CDN-ME-1404,KM-22-72.xlsx,60,0.0,2.21,1560,0.855,0.0,280,<10,30,1.82,130,0.0,40,60,0,0.0,4820,19.8,<50,0.0,0,0.0,0.5,<50,0.0,1.41,680,10,0.07,0,20,260,0.0,3760,0,0,0.11,>10.0,170,<10,0,0.0,0,TU22125500.csv,60,0,0.0,<50,0.07,<50,<50,40,<50,0.0,0,20700,0.0
E571340,KM-22-72,nan,nan,nan,nan,0,BLANK CDN-BL-10,KM-22-72.xlsx,1,0.0,5.59,<50,<0.005,0.0,830,<10,<20,1.65,<10,0.0,<10,30,0,0.0,30,2.4,<50,0.0,0,0.0,1.6,<50,0.0,0.33,620,<10,3.20,0,10,360,0.0,<20,0,0,0.11,<0.05,<50,<10,0,0.0,0,TU22125500.csv,180,0,0.0,<50,0.18,<50,<50,30,<50,0.0,0,30,0.0
E571350,KM-22-72,nan,nan,nan,nan,0,STD CDN-ME-1902,KM-22-72.xlsx,>200,360.0,3.26,1580,5.37,0.0,1870,<10,20,2.32,180,0.0,70,90,0,0.0,7450,17.55,<50,0.0,0,0.0,1.0,<50,0.0,1.39,1190,740,0.64,0,60,450,0.0,21100,0,0,0.11,>10.0,990,10,0,0.0,0,TU22125500.csv,110,0,0.0,<50,0.17,<50,<50,130,<50,0.0,0,34500,0.0
E571360,KM-22-72,nan,nan,nan,nan,0,BLANK CDN-BL-10,KM-22-72.xlsx,<1,0.0,6.56,<50,<0.005,0.0,840,<10,<20,1.62,<10,0.0,<10,30,0,0.0,30,2.42,<50,0.0,0,0.0,1.7,<50,0.0,0.37,590,<10,3.17,0,10,370,0.0,<20,0,0,0.11,<0.05,<50,10,0,0.0,0,TU22125500.csv,190,0,0.0,<50,0.17,<50,<50,30,<50,0.0,0,40,0.0
E571291,KM-22-72,627.5,632.5,191.3,192.8,"mafic schist, trace pyrite, moderate graphite",0,KM-22-72.xlsx,1,0.0,3.13,50,0.021,0.0,<50,<10,<20,6.15,<10,0.0,30,120,0,0.0,260,13.55,<50,0.0,0,0.0,0.3,<50,0.0,3.09,2070,<10,<0.05,0,100,1610,0.0,<20,0,0,4.42,1.80,<50,20,0,0.0,0,TU22125500.csv,60,0,0.0,<50,0.16,<50,<50,150,<50,0.0,0,400,0.0
E571292,KM-22-72,632.5,636.0,192.8,193.8,"mafic schist, trace pyrite, trace graphite",0,KM-22-72.xlsx,<1,0.0,5.39,100,0.010,0.0,100,<10,<20,8.44,<10,0.0,40,180,0,0.0,150,9.88,<50,0.0,0,0.0,1.2,<50,0.0,3.43,1740,<10,<0.05,0,120,740,0.0,<20,0,0,4.44,0.37,<50,30,0,0.0,0,TU22125500.csv,110,0,0.0,<50,0.41,<50,<50,240,<50,0.0,0,180,0.0
E571293,KM-22-72,636.0,639.5,193.8,194.9,"brecciated, silicified, 10% pyrite, 1% chalcopyrite",0,KM-22-72.xlsx,4,0.0,2.07,90,0.137,0.0,<50,<10,<20,6.82,10,0.0,70,60,0,0.0,1080,25.1,<50,0.0,0,0.0,0.1,<50,0.0,2.03,3630,10,<0.05,0,270,1970,0.0,50,0,0,3.57,9.53,<50,10,0,0.0,0,TU22125500.csv,80,0,0.0,<50,0.15,<50,<50,130,<50,0.0,0,1720,0.0
E571294,KM-22-72,639.5,642.0,194.9,195.7,"mafic schist, weakly brecciated",0,KM-22-72.xlsx,1,0.0,5.66,100,0.021,0.0,<50,<10,<20,4.42,<10,0.0,50,220,0,0.0,140,20.2,<50,0.0,0,0.0,<0.1,<50,0.0,3.24,1670,<10,<0.05,0,130,1170,0.0,<20,0,0,3.92,0.68,<50,30,0,0.0,0,TU22125500.csv,70,0,0.0,<50,0.51,<50,<50,250,<50,0.0,0,370,0.0
E571295,KM-22-72,642.0,644.0,195.7,196.3,"mafic schist,",0,KM-22-72.xlsx,1,0.0,0.57,<50,0.015,0.0,<50,<10,<20,6.28,<10,0.0,10,30,0,0.0,120,11.45,<50,0.0,0,0.0,0.1,<50,0.0,1.54,1960,<10,0.05,0,30,2270,0.0,<20,0,0,2.27,1.15,<50,<10,0,0.0,0,TU22125500.csv,70,0,0.0,<50,<0.05,<50,<50,40,<50,0.0,0,100,0.0
E571296,KM-22-72,1955.0,1960.0,595.9,597.4,"medium gray schist, no mineralization",0,KM-22-72.xlsx,<1,0.0,5.88,620,0.008,0.0,370,<10,<20,6.71,<10,0.0,30,110,0,0.0,130,6.79,<50,0.0,0,0.0,0.9,<50,0.0,3.28,1150,<10,0.63,0,70,490,0.0,<20,0,0,5.23,0.29,<50,30,0,0.0,0,TU22125500.csv,140,0,0.0,<50,0.33,<50,<50,220,<50,0.0,0,70,0.0
E571297,KM-22-72,1960.0,1963.0,597.4,598.3,"medium gray schist, weak dolomite and quartz, 0.1% tetrahedrite-tennantite",0,KM-22-72.xlsx,1,0.0,6.17,110,0.012,0.0,390,<10,<20,5.72,<10,0.0,20,60,0,0.0,130,6.08,<50,0.0,0,0.0,1.1,<50,0.0,3.24,1620,<10,0.66,0,40,810,0.0,100,0,0,3.04,0.13,60,20,0,0.0,0,TU22125500.csv,130,0,0.0,<50,0.30,<50,<50,160,<50,0.0,0,80,0.0
E571298,KM-22-72,1963.0,1968.0,598.3,599.8,"medium gray schist, dolomite and black chlorite",0,KM-22-72.xlsx,1,0.0,5.63,610,0.013,0.0,370,<10,<20,3.06,<10,0.0,20,50,0,0.0,240,5.31,<50,0.0,0,0.0,1.2,<50,0.0,2.09,1140,<10,0.79,0,30,550,0.0,<20,0,0,4.2,0.44,150,20,0,0.0,0,TU22125500.csv,110,0,0.0,<50,0.24,<50,<50,170,<50,0.0,0,130,0.0
E571299,KM-22-72,1968.0,1973.0,599.8,601.4,"medium gray schist, dolomite and black chlorite",0,KM-22-72.xlsx,<1,0.0,4.72,110,0.008,0.0,340,<10,<20,2.17,<10,0.0,20,50,0,0.0,70,4.18,<50,0.0,0,0.0,1.0,<50,0.0,1.86,920,<10,0.70,0,10,280,0.0,<20,0,0,2.74,0.45,60,10,0,0.0,0,TU22125500.csv,90,0,0.0,<50,0.14,<50,<50,90,<50,0.0,0,100,0.0
E571301,KM-22-72,1973.0,1978.0,601.4,602.9,"medium gray schist, no mineralization",0,KM-22-72.xlsx,<1,0.0,3.50,<50,<0.005,0.0,350,<10,<20,1.24,<10,0.0,<10,<10,0,0.0,30,2.44,<50,0.0,0,0.0,0.9,<50,0.0,1.15,420,<10,0.55,0,<10,80,0.0,<20,0,0,4.9,0.05,<50,10,0,0.0,0,TU22125500.csv,70,0,0.0,<50,0.06,<50,<50,10,<50,0.0,0,50,0.0
E571302,KM-22-72,1978.0,1983.0,602.9,604.4,"medium gray schist, 0.5% pyrite",0,KM-22-72.xlsx,<1,0.0,4.32,180,<0.005,0.0,380,<10,<20,1.64,<10,0.0,10,10,0,0.0,20,3.02,<50,0.0,0,0.0,0.9,<50,0.0,1.48,480,<10,0.59,0,<10,200,0.0,<20,0,0,5.04,0.13,<50,10,0,0.0,0,TU22125500.csv,80,0,0.0,<50,0.10,<50,<50,40,<50,0.0,0,60,0.0
E571303,KM-22-72,1983.0,1988.0,604.4,605.9,"medium gray schist, no mineralization",0,KM-22-72.xlsx,<1,0.0,4.37,<50,<0.005,0.0,370,<10,<20,2.42,<10,0.0,<10,10,0,0.0,20,2.66,<50,0.0,0,0.0,0.8,<50,0.0,1.58,480,<10,0.60,0,<10,120,0.0,<20,0,0,4.07,0.05,<50,10,0,0.0,0,TU22125500.csv,90,0,0.0,<50,0.09,<50,<50,20,<50,0.0,0,70,0.0
E571304,KM-22-72,1988.0,1993.0,605.9,607.5,"medium gray schist, no mineralization",0,KM-22-72.xlsx,1,0.0,6.46,360,0.005,0.0,410,<10,<20,4.07,<10,0.0,20,80,0,0.0,90,5.16,<50,0.0,0,0.0,1.0,<50,0.0,2.23,1020,<10,1.02,0,30,690,0.0,20,0,0,5.08,0.16,<50,20,0,0.0,0,TU22125500.csv,120,0,0.0,<50,0.23,<50,<50,120,<50,0.0,0,90,0.0
E571305,KM-22-72,1993.0,1998.0,607.5,609.0,"medium gray schist, no mineralization",0,KM-22-72.xlsx,<1,0.0,5.47,860,0.006,0.0,420,<10,<20,3.37,<10,0.0,20,60,0,0.0,130,5.48,<50,0.0,0,0.0,0.9,<50,0.0,1.89,1140,<10,1.35,0,30,660,0.0,20,0,0,3.32,0.31,<50,20,0,0.0,0,TU22125500.csv,120,0,0.0,<50,0.18,<50,<50,140,<50,0.0,0,140,0.0
E571306,KM-22-72,1998.0,2003.0,609.0,610.5,"medium gray schist, no mineralization",0,KM-22-72.xlsx,<1,0.0,5.51,420,<0.005,0.0,430,<10,<20,2.82,<10,0.0,20,70,0,0.0,130,5.17,<50,0.0,0,0.0,0.7,<50,0.0,1.83,1050,<10,1.07,0,30,460,0.0,<20,0,0,4.97,0.23,<50,20,0,0.0,0,TU22125500.csv,110,0,0.0,<50,0.17,<50,<50,120,<50,0.0,0,90,0.0
E571307,KM-22-72,2003.0,2007.5,610.5,611.9,"medium gray schist, no mineralization",0,KM-22-72.xlsx,1,0.0,4.66,50,<0.005,0.0,400,<10,<20,1.52,<10,0.0,10,10,0,0.0,40,3.18,<50,0.0,0,0.0,0.8,<50,0.0,1.5,550,<10,0.70,0,10,240,0.0,<20,0,0,5.25,0.31,<50,10,0,0.0,0,TU22125500.csv,100,0,0.0,<50,0.11,<50,<50,40,<50,0.0,0,60,0.0
E571308,KM-22-72,2007.5,2010.0,611.9,612.6,"dolomite-quartz vein, trace tetrahedrite-tennantite",0,KM-22-72.xlsx,1,0.0,1.91,<50,<0.005,0.0,140,<10,<20,10.75,<10,0.0,<10,10,0,0.0,60,5.92,<50,0.0,0,0.0,0.5,<50,0.0,4.37,1850,<10,0.21,0,<10,460,0.0,60,0,0,2.86,0.23,<50,10,0,0.0,0,TU22125500.csv,180,0,0.0,<50,<0.05,<50,<50,10,<50,0.0,0,250,0.0
E571309,KM-22-72,2010.0,2015.0,612.6,614.2,"medium gray schist, mod black chlorite, no mineralization",0,KM-22-72.xlsx,1,0.0,5.64,380,0.005,0.0,420,<10,<20,2.18,<10,0.0,10,30,0,0.0,100,4.3,<50,0.0,0,0.0,0.8,<50,0.0,1.86,910,<10,0.69,0,10,320,0.0,20,0,0,3.91,0.40,60,10,0,0.0,0,TU22125500.csv,100,0,0.0,<50,0.15,<50,<50,90,<50,0.0,0,110,0.0
E571311,KM-22-72,2015.0,2020.0,614.2,615.7,"medium gray schist, mod black chlorite, no mineralization",0,KM-22-72.xlsx,<1,0.0,6.18,200,<0.005,0.0,440,<10,<20,1.13,<10,0.0,10,20,0,0.0,250,4.68,<50,0.0,0,0.0,1.7,<50,0.0,1.45,870,<10,0.69,0,10,330,0.0,20,0,0,4.62,1.12,100,10,0,0.0,0,TU22125500.csv,80,0,0.0,<50,0.12,<50,<50,70,<50,0.0,0,110,0.0
